Noise,N,Kernel,State,Regular,Optimization,N_per_Time,RMSE,MAE,R2,NLPD,MSLL,CRPS,sMSE,Coverage,NLML
0.01,5,Matern 1/2,Prey,No,Default,1,2.5551359639444,1.96665024522773,-0.00962935393293618,2.60893869524791,0.12485305047125,1.41718861816142,1.00761009522507,0.836,12.391622539781
0.01,5,Matern 1/2,Predator,No,Default,1,2.91560701471581,2.41798665851046,-0.0438465051810755,2.48936954310373,-0.0152874314718488,1.66249167564574,1.04175881217071,0.944,17.9878678419363
0.01,5,Matern 3/2,Prey,No,Default,1,2.55513580682105,1.96665012549011,-0.00962922976236236,2.60893796323136,0.124852318454698,1.41718845658611,1.00760997130284,0.836,12.3916201682644
0.01,5,Matern 3/2,Predator,No,Default,1,2.91562226907403,2.41799966438592,-0.0438574279495336,2.48937458167392,-0.0152823929016575,1.66250047987065,1.04176971309363,0.944,17.9878676293845
0.01,5,Matern 5/2,Prey,No,Default,1,2.55513607614181,1.96665037195961,-0.00962944259968102,2.60893850686868,0.124852862092017,1.41718867993584,1.00761018371448,0.836,12.391621358555
0.01,5,Matern 5/2,Predator,No,Default,1,2.91562502419867,2.41800199557998,-0.0438594007419031,2.48937549473172,-0.0152814798438627,1.66250206632641,1.04177168194042,0.944,17.9878667015441
0.01,5,RatQuad,Prey,No,Default,1,2.5551361185849,1.96665041119841,-0.00962947614137866,2.60893859814854,0.124852953371884,1.41718871615953,1.0076102171891,0.836,12.3916215271969
0.01,5,RatQuad,Predator,No,Default,1,2.91562564984291,2.41800253606846,-0.0438598487313948,2.48937570049122,-0.0152812740843603,1.6625024309185,1.04177212903393,0.944,17.9878669553328
0.01,5,Periodic,Prey,No,Default,1,2.55513615473736,1.96665044494656,-0.00962950471174007,2.60893904764183,0.124853402865169,1.41718878347182,1.00761024570232,0.836,12.391623250689
0.01,5,Periodic,Predator,No,Default,1,2.91562612397602,2.41800296411517,-0.0438601882321561,2.48937585214108,-0.0152811224344983,1.6625027133972,1.04177246785569,0.944,17.9878684053231
0.01,10,SqExp,Prey,No,Default,1,2.55282492078253,1.97513225991959,-0.00780382147668579,2.35656124178749,-0.000597386780253347,1.3994522290371,1.00578821383373,0.894,25.8615599977044
0.01,10,SqExp,Predator,No,Default,1,2.16089741816926,1.33747773545904,0.426614151812429,1.59122557110715,-0.912338039459049,0.959373404968666,0.572239076491196,0.872,34.6365891931839
0.01,10,Matern 1/2,Prey,No,Default,1,2.01367635662276,1.2662229611253,0.372933960563257,1.87448381437017,-0.482674814197575,0.974606909236081,0.62581190735787,0.916,26.0822539813055
0.01,10,Matern 1/2,Predator,No,Default,1,2.43843949827383,1.59521734158798,0.269865890667386,1.95522498930472,-0.548338621261488,1.20234098985022,0.728673841113948,0.862,36.0816337279954
0.01,10,Matern 3/2,Prey,No,Default,1,2.03211562594382,1.232705910214,0.361397271272886,1.62613671242313,-0.731021916144621,0.945091654665418,0.63732552326966,0.88,25.9655880522804
0.01,10,Matern 3/2,Predator,No,Default,1,2.61388513837504,1.57827531792322,0.161019884762416,1.70079949601387,-0.802764114552331,1.19026455554577,0.837302155007108,0.79,33.4926490692534
0.01,10,Matern 5/2,Prey,No,Default,1,2.05020224248334,1.23858703967392,0.34997905964233,1.62538720135397,-0.731771427213778,0.954434881462772,0.648720898476954,0.844,25.9011153536253
0.01,10,Matern 5/2,Predator,No,Default,1,2.49411988813078,1.51174268720371,0.23614078968192,1.68384095359809,-0.819722656968113,1.11727820562025,0.762331491897444,0.794,33.5784605170993
0.01,10,RatQuad,Prey,No,Default,1,2.55282381294381,1.97513088252684,-0.00780294677207882,2.35656077725728,-0.000597851310465838,1.3994515287656,1.00578734087853,0.894,25.8615576012705
0.01,10,RatQuad,Predator,No,Default,1,2.22715891537189,1.38800675134334,0.390910543638447,1.79021764724444,-0.713345963321764,0.987162517003811,0.60787127744883,0.8,34.4114068981065
0.01,10,Periodic,Prey,No,Default,1,2.55282492555876,1.97513230688906,-0.00780382524779744,2.35656124598802,-0.000597382579723717,1.39945223810106,1.0057882175973,0.894,25.8615602874823
0.01,10,Periodic,Predator,No,Default,1,2.92810318531375,2.41443087823107,-0.0528134456103093,2.51847241786783,0.0149088073016241,1.67893761586348,1.05070781871909,0.868,38.1932430392462
0.01,25,SqExp,Prey,No,Default,1,2.54974808706926,2.1289191784138,-0.00537594161913479,2.36205442466631,-0.00359928275709653,1.43956509448973,1.0033651897359,0.934,68.73365104059
0.01,25,SqExp,Predator,No,Default,1,2.90669176448821,2.42105444549226,-0.0374725839240226,2.49818878317653,0.00434545909397169,1.66810777938718,1.03539763875617,0.886,95.4466924697907
0.01,25,Matern 1/2,Prey,No,Default,1,1.24656285499926,0.557243912537311,0.759695279246888,1.22441640902893,-1.14123729839448,0.516940685026171,0.239824111311606,0.958,71.0906483118828
0.01,25,Matern 1/2,Predator,No,Default,1,0.947635907576848,0.434475779409693,0.889728905365734,1.10944651384864,-1.38439681023391,0.438558835214722,0.110050552444997,0.98,92.8445040439508
0.01,25,Matern 3/2,Prey,No,Default,1,1.11545182480626,0.421854845534645,0.807586483904216,0.448424173469026,-1.91722953395438,0.37394750654035,0.192028689063592,0.954,70.9333157886698
0.01,25,Matern 3/2,Predator,No,Default,1,0.687912274596941,0.291029294729264,0.941890814760574,0.0516344529332699,-2.44220887114929,0.240050807721525,0.0579929668689472,0.98,86.2773411087892
0.01,25,Matern 5/2,Prey,No,Default,1,1.10063300281206,0.398657082710418,0.812664966878671,0.244624340830075,-2.12102936659333,0.348769915002444,0.186960363055086,0.956,71.6585554217897
0.01,25,Matern 5/2,Predator,No,Default,1,0.661909411244422,0.272171070806695,0.946200804571812,0.160384700423855,-2.3334586236587,0.225754494560746,0.0536915970373312,1,88.3098743284612
0.01,25,RatQuad,Prey,No,Default,1,1.1037663875097,0.442585599094909,0.811596802872256,0.742326698469522,-1.62332700895389,0.385435015176735,0.188026390733488,0.948,72.083630082034
0.01,25,RatQuad,Predator,No,Default,1,2.90669157846133,2.42105422213537,-0.0374724511285269,2.49818870093273,0.00434537685017256,1.66810764085427,1.03539750622627,0.886,95.4467971084798
0.01,25,Periodic,Prey,No,Default,1,2.54974806560642,2.12891916353439,-0.00537592469336268,2.36205435769244,-0.00359934973096419,1.43956505736863,1.00336517284398,0.934,68.7336802194111
0.01,25,Periodic,Predator,No,Default,1,2.90669176342362,2.42105444518185,-0.0374725831640659,2.49818890777009,0.00434558368753255,1.66810783963662,1.03539763799774,0.886,95.4468730323573
0.01,50,SqExp,Prey,No,Default,1,2.5430338566759,2.0649910769351,-8.80169414412268e-05,2.35231900043207,-5.87582970543465e-06,1.41763735275469,0.998087840907558,0.908,133.28052284217
0.01,50,SqExp,Predator,No,Default,1,2.85377053864632,2.48617317480951,-3.86126286846533e-05,2.46765950875034,-0.000279009629527052,1.65670655015938,0.998038535403427,1,198.191403350839
0.01,50,Matern 1/2,Prey,No,Default,1,0.14622648583438,0.0831350815122972,0.996693366775019,0.402825941855119,-1.94949893440665,0.157593513224007,0.00330001995853109,1,130.797052227508
0.01,50,Matern 1/2,Predator,No,Default,1,0.0924828872432632,0.054505879031582,0.998949728869522,0.285330197395853,-2.18260832098401,0.136298012732345,0.0010481705882168,1,169.418912165643
0.01,50,Matern 3/2,Prey,No,Default,1,0.0377587871174039,0.0270969448910875,0.999779519588793,-1.09963656587825,-3.45196144214002,0.0376460550944596,0.000220039450384146,0.998,129.612679745034
0.01,50,Matern 3/2,Predator,No,Default,1,0.0275145279776001,0.0217019355329916,0.999907038568637,-1.39819477886871,-3.86613329724858,0.0269863302742968,9.2775508500285e-05,0.998,161.927879111258
0.01,50,Matern 5/2,Prey,No,Default,1,0.0326983730304613,0.0246521766056418,0.999834656842359,-1.63720160351507,-3.98952647977684,0.0231310651265182,0.000165012471325478,0.996,130.047766924599
0.01,50,Matern 5/2,Predator,No,Default,1,0.0261463148072173,0.0207416320952543,0.999916054070856,-1.86736673032134,-4.3353052487012,0.0180044371682703,8.37780372861372e-05,1,173.319548974286
0.01,50,RatQuad,Prey,No,Default,1,0.0307693356125923,0.0231644222523688,0.999853590190053,-1.95484885487889,-4.30717373114067,0.0181508410640582,0.000146116990326809,0.986,133.896101178524
0.01,50,RatQuad,Predator,No,Default,1,0.0259320171548296,0.0209553203042415,0.99991742448915,-2.04793637867201,-4.51587489705187,0.0159355428600199,8.24103598281881e-05,1,194.388175433086
0.01,50,Periodic,Prey,No,Default,1,2.54303398049389,2.06499120335377,-8.81143281810104e-05,2.35231905258299,-5.82367877588208e-06,1.41763742230147,0.998087938099525,0.908,133.280639617207
0.01,50,Periodic,Predator,No,Default,1,2.85377053930577,2.48617317572218,-3.86130908660576e-05,2.46765950473942,-0.000279013640443576,1.65670656971792,0.998038535864684,1,198.192067834441
0.05,5,SqExp,Prey,No,Default,1,2.5550794975714,1.9668454820135,-0.0095847304932728,2.66620797997051,0.144161960502451,1.42293165449898,1.00756556103229,0.832,12.4225724875215
0.05,5,SqExp,Predator,No,Default,1,2.90731833836741,2.42081764946987,-0.0379199125971057,2.48627510129334,-0.0136114640004369,1.66002925297254,1.03584407277191,0.942,18.1639342289088
0.05,5,Matern 1/2,Prey,No,Default,1,2.55507934191379,1.96684531659912,-0.00958460748376,2.66620800365066,0.144161984182604,1.42293154731157,1.00756543826879,0.832,12.4225731755077
0.05,5,Matern 1/2,Predator,No,Default,1,2.90731705891004,2.42081656437624,-0.0379189990583519,2.48627466715901,-0.0136118981347704,1.66002851349443,1.03584316106024,0.942,18.1639359163706
0.05,5,Matern 3/2,Prey,No,Default,1,2.55507927571996,1.96684527746479,-0.00958455517362844,2.66620753512317,0.144161515655112,1.42293146899203,1.00756538606328,0.832,12.4225716334607
0.05,5,Matern 3/2,Predator,No,Default,1,2.9073174095501,2.42081683620505,-0.0379192494170077,2.48627478743804,-0.0136117778557394,1.66002870537194,1.03584341091817,0.942,18.1639347280834
0.05,5,Matern 5/2,Prey,No,Default,1,2.55507945236662,1.96684543944488,-0.00958469476988144,2.66620778894039,0.144161769472337,1.42293160613029,1.00756552538034,0.832,12.4225719286808
0.05,5,Matern 5/2,Predator,No,Default,1,2.90731789110199,2.42081722147436,-0.0379195932473861,2.48627494949838,-0.0136116157953937,1.66002897911874,1.03584375406089,0.942,18.1639348370451
0.05,5,RatQuad,Prey,No,Default,1,2.55507949428832,1.96684547887969,-0.00958472789879772,2.66620790543321,0.144161885965154,1.42293164488158,1.007565558443,0.832,12.4225721676429
0.05,5,RatQuad,Predator,No,Default,1,2.90731767750436,2.42081701841169,-0.0379194407376398,2.48627487812288,-0.0136116871708985,1.66002884878746,1.03584360185616,0.942,18.1639345056255
0.05,5,Periodic,Prey,No,Default,1,2.55507952368856,1.96684550736026,-0.0095847511325462,2.66620833028202,0.144162310813961,1.4229317049566,1.00756558163028,0.832,12.4225737301712
0.05,5,Periodic,Predator,No,Default,1,2.90731842548067,2.42081771496614,-0.0379199747964132,2.48627512756738,-0.0136114377263969,1.66002930282359,1.03584413484682,0.942,18.1639359438155
0.05,10,SqExp,Prey,No,Default,1,2.55161448098302,1.98001749381207,-0.00684833358796522,2.3569895718675,0.00104829208227518,1.39925280724376,1.00483463692079,0.894,25.8245127572295
0.05,10,SqExp,Predator,No,Default,1,2.09512514770416,1.31392716620102,0.460987783929198,2.2657728982847,-0.23926572686362,0.93645952622025,0.537934191638661,0.782,34.7588862016754
0.05,10,Matern 1/2,Prey,No,Default,1,2.01070976565964,1.29258611407429,0.374780213721981,1.88272424766203,-0.473217032123194,0.977181625838988,0.623969346705463,0.916,26.0707375706217
0.05,10,Matern 1/2,Predator,No,Default,1,2.41883971179989,1.58848327263623,0.281556121247915,1.95470240822874,-0.550336216919582,1.19564333067342,0.717006990994581,0.866,36.0820407693691
0.05,10,Matern 3/2,Prey,No,Default,1,2.01796390482288,1.24941765199221,0.370260801952851,1.74173630127013,-0.614204978515098,0.943319210743705,0.628479719651054,0.88,25.9732817141996
0.05,10,Matern 3/2,Predator,No,Default,1,2.56253597416323,1.55446016737421,0.193659245758402,1.76562973745952,-0.739408887688805,1.17437514706779,0.804728072733115,0.792,33.6538645172975
0.05,10,Matern 5/2,Prey,No,Default,1,2.03054353087055,1.25365653282598,0.362384966906661,1.82823714509413,-0.527704134691092,0.950082447040855,0.636339803027152,0.832,25.9120369476826
0.05,10,Matern 5/2,Predator,No,Default,1,2.44961621225225,1.48617105281349,0.263157336159849,1.80575535456533,-0.699283270582993,1.10792354324317,0.73536897851247,0.776,33.7179252741548
0.05,10,RatQuad,Prey,No,Default,1,2.55161312491461,1.98001569194333,-0.00684726339898467,2.35698892475697,0.00104764497174918,1.39925193682208,1.00483356887219,0.894,25.8245058541399
0.05,10,RatQuad,Predator,No,Default,1,2.18129825418977,1.35255369278356,0.415736478191656,2.12106180930324,-0.383976815845088,0.976396910203271,0.583094994764727,0.762,34.4916458792752
0.05,10,Periodic,Prey,No,Default,1,2.55161448300162,1.98001751472726,-0.00684833518101646,2.35698955425442,0.00104827446919436,1.39925282453448,1.00483463851065,0.894,25.8245114685857
0.05,10,Periodic,Predator,No,Default,1,2.93264971852667,2.41338812398117,-0.0560854392294747,2.51989960651368,0.0148609813653515,1.68012657267173,1.05397326835102,0.868,38.0204153549222
0.05,25,SqExp,Prey,No,Default,1,2.5485537475481,2.12200480813779,-0.00443429644256588,2.36355724491308,-0.00398662816864061,1.43844209724607,1.00242542784968,0.936,68.7256482748845
0.05,25,SqExp,Predator,No,Default,1,2.91087661398734,2.41952545990107,-0.0404620939152409,2.50210486973655,0.00484066867841915,1.67025694798775,1.03838116972741,0.884,95.4931863407586
0.05,25,Matern 1/2,Prey,No,Default,1,1.26497555463228,0.581801781716408,0.752543876580427,1.23996319368685,-1.12758067939487,0.526333639973818,0.246961211172734,0.958,70.9157569626276
0.05,25,Matern 1/2,Predator,No,Default,1,0.974531802625352,0.458600391436713,0.883380627210286,1.14451663409104,-1.35274756696709,0.448479014296013,0.116386134044134,0.972,92.9853417402972
0.05,25,Matern 3/2,Prey,No,Default,1,1.14092698303258,0.506588645826919,0.798697280550866,0.733698606455595,-1.63384526662613,0.403349133329243,0.200900114010236,0.912,70.6359565050267
0.05,25,Matern 3/2,Predator,No,Default,1,0.728616249529797,0.34468198110123,0.9348106915578,0.412749920898564,-2.08451428015957,0.267672420187628,0.0650589298253152,0.904,86.2310849593535
0.05,25,Matern 5/2,Prey,No,Default,1,1.12506424216692,0.486724632097522,0.804255944156988,0.713244783440457,-1.65429908964126,0.383124010847104,0.195352567731326,0.878,71.4139562016805
0.05,25,Matern 5/2,Predator,No,Default,1,0.707504137917378,0.333585990392141,0.938533761451919,0.329892502407286,-2.16737169865084,0.257716457397852,0.0613433060709845,0.962,87.7810820729313
0.05,25,RatQuad,Prey,No,Default,1,1.13014619317387,0.535461469567753,0.802483586011613,0.829327504679955,-1.53821636840177,0.417055720600955,0.19712138116041,0.932,71.6334493209103
0.05,25,RatQuad,Predator,No,Default,1,2.91087639983822,2.41952519746462,-0.0404619408245677,2.50210477045622,0.00484056939809038,1.67025678789891,1.03838101694292,0.884,95.493285006816
0.05,25,Periodic,Prey,No,Default,1,2.54855371683045,2.12200478595091,-0.00443427222972992,2.36355712530415,-0.003986747777575,1.43844203128338,1.00242540368527,0.936,68.7256804725422
0.05,25,Periodic,Predator,No,Default,1,2.91087661283787,2.41952545967378,-0.0404620930935109,2.50210499679657,0.00484079573844031,1.67025700577913,1.03838116890732,0.884,95.4933590100605
0.05,50,SqExp,Prey,No,Default,1,2.54337728908484,2.07421068598141,-0.000358155561837936,2.35254836967046,0.000116482578231787,1.41998374805812,0.998357439250714,0.908,133.563627718824
0.05,50,SqExp,Predator,No,Default,1,2.85383164904669,2.48482568953601,-8.14425713926425e-05,2.46802502229671,-0.000507510902748295,1.65549261466026,0.99808127968625,1,196.813385047328
0.05,50,Matern 1/2,Prey,No,Default,1,0.182877133641133,0.130095862717268,0.994828068652212,0.478235135348105,-1.87419675174412,0.16621899254833,0.00516158748509245,0.994,131.119080667962
0.05,50,Matern 1/2,Predator,No,Default,1,0.121302052302823,0.0930286702749045,0.998193179679957,0.380131771916476,-2.08840076128298,0.146165055325358,0.00180320667940252,0.992,169.682362337827
0.05,50,Matern 3/2,Prey,No,Default,1,0.115365530384796,0.0925021708762858,0.997941807111386,-0.31491575156327,-2.6673476386555,0.0692656852181658,0.00205407650283687,0.916,129.901042496648
0.05,50,Matern 3/2,Predator,No,Default,1,0.121874015133568,0.0954791693176868,0.998176100488521,-0.150828271368886,-2.61936080456834,0.0712718841153377,0.00182025171245627,0.848,165.925817240874
0.05,50,Matern 5/2,Prey,No,Default,1,0.115646194868064,0.0924567763360233,0.997931780471413,-0.00695810862251246,-2.35938999571474,0.0679363599258488,0.00206408308953002,0.764,130.422388534897
0.05,50,Matern 5/2,Predator,No,Default,1,0.123590589058214,0.0959450875349007,0.998124360055881,0.56534646070109,-1.90318607249836,0.074833347656811,0.00187188866423096,0.674,182.289146672673
0.05,50,RatQuad,Prey,No,Default,1,0.118730947633832,0.0946979217629534,0.99781997332675,-0.692301802053546,-3.04473368914577,0.0670474921416574,0.00217566661990356,0.976,134.088035533133
0.05,50,RatQuad,Predator,No,Default,1,0.123967166899842,0.0971973361632399,0.998112912573919,-0.458077934599896,-2.92661046779935,0.076690522572105,0.00188331325122885,1,195.171793162474
0.05,50,Periodic,Prey,No,Default,1,2.54337743293708,2.07421083266635,-0.000358268721426969,2.3525484401152,0.000116553022975976,1.41998382874007,0.998357552183984,0.908,133.56375454653
0.05,50,Periodic,Predator,No,Default,1,2.85383164962118,2.48482569033074,-8.1442974037671e-05,2.46802502874316,-0.000507504456292345,1.65549260446515,0.99808128008809,1,196.813995623519
0.1,5,SqExp,Prey,No,Default,1,2.55500889935119,1.96708931509446,-0.0095289405262633,2.74982122213082,0.170798259439985,1.43096801773321,1.00750988264521,0.826,12.4885477506437
0.1,5,SqExp,Predator,No,Default,1,2.89775410990494,2.42492909492632,-0.0311022382251305,2.48287953845852,-0.0120188897434539,1.65752332598228,1.02904003374868,0.94,18.3761275212675
0.1,5,Matern 1/2,Prey,No,Default,1,2.55500873407515,1.9670891404439,-0.0095288099193267,2.74982125007544,0.170798287384609,1.43096790247409,1.00750975229949,0.826,12.4885485125144
0.1,5,Matern 1/2,Predator,No,Default,1,2.89775352639672,2.42492856242441,-0.0311018229679711,2.48287933762013,-0.0120190905818429,1.65752297835527,1.02903961932204,0.94,18.3761285142707
0.1,5,Matern 3/2,Prey,No,Default,1,2.55500867393402,1.96708910589776,-0.00952876239369882,2.74982068312737,0.170797720436534,1.43096782009825,1.00750970486891,0.826,12.488546701975
0.1,5,Matern 3/2,Predator,No,Default,1,2.89775359653594,2.42492860031949,-0.0311018728829675,2.48287936171299,-0.0120190664889834,1.65752301107969,1.0290396691372,0.94,18.376128523827
0.1,5,Matern 5/2,Prey,No,Default,1,2.55500884885792,1.96708926717541,-0.00952890062470479,2.74982098728873,0.170798024597898,1.43096796191018,1.00750984282346,0.826,12.4885471029555
0.1,5,Matern 5/2,Predator,No,Default,1,2.89775387609541,2.42492883895269,-0.0311020718331529,2.48287945780465,-0.0120189703973169,1.65752317486013,1.02903986768949,0.94,18.3761283947405
0.1,5,RatQuad,Prey,No,Default,1,2.55500889641562,1.96708931241712,-0.00952893820647494,2.74982115085582,0.170798188164988,1.43096800902052,1.00750988033006,0.826,12.4885474509108
0.1,5,RatQuad,Predator,No,Default,1,2.89775408429849,2.42492903287873,-0.0311022200021449,2.48287952870455,-0.0120188994974165,1.65752330737552,1.02904001556214,0.94,18.3761300680965
0.1,5,Periodic,Prey,No,Default,1,2.55500891861023,1.96708933537739,-0.00952895574543544,2.74982163561081,0.170798672919976,1.43096806903711,1.00750989783394,0.826,12.4885491694456
0.1,5,Periodic,Predator,No,Default,1,2.89775415855786,2.42492910076061,-0.03110227284928,2.48287955475838,-0.0120188734435918,1.65752334816411,1.02904006830358,0.94,18.3761286257132
0.1,10,SqExp,Prey,No,Default,1,2.55021181844076,1.98612388601442,-0.00574167717046081,2.35795163992012,0.00283655832531149,1.3995006501287,1.00373019381612,0.89,25.800084651156
0.1,10,SqExp,Predator,No,Default,1,2.0877076598847,1.31996315939573,0.464797617603987,3.31357096192976,0.806923513152932,0.959442160558889,0.534131977631221,0.736,34.6571475430215
0.1,10,Matern 1/2,Prey,No,Default,1,2.01292467243517,1.33199217445133,0.373402027488536,1.90490123266937,-0.450213848925436,0.987697514947304,0.625344776566441,0.916,26.0708784855044
0.1,10,Matern 1/2,Predator,No,Default,1,2.39185359935852,1.59213983583898,0.29749752880606,1.95917840530399,-0.547469043472841,1.18848631116852,0.701097466251552,0.88,36.072383070905
0.1,10,Matern 3/2,Prey,No,Default,1,2.00880700224573,1.28777793892436,0.375962962685645,2.0846258932554,-0.270489188339409,0.954151541182781,0.622788963239726,0.874,26.0024153381375
0.1,10,Matern 3/2,Predator,No,Default,1,2.48603576622786,1.53889894318978,0.241084516213664,1.99288647382583,-0.513760974950998,1.15650741432432,0.757397652818763,0.784,33.8935251661495
0.1,10,Matern 5/2,Prey,No,Default,1,2.01586033920017,1.28862282282986,0.371573022929176,2.42896960291739,0.07385452132258,0.959147132401931,0.627170123116683,0.832,25.9569448293883
0.1,10,Matern 5/2,Predator,No,Default,1,2.38506119829015,1.47914151269656,0.301481805448756,2.210057879732,-0.296589569044831,1.10195478650403,0.697121158162141,0.76,33.9074974369961
0.1,10,RatQuad,Prey,No,Default,1,2.55021131074235,1.98612331099553,-0.00574127672262437,2.35795143104725,0.00283634945244653,1.39950032139149,1.00372979416918,0.89,25.80008462342
0.1,10,RatQuad,Predator,No,Default,1,2.11443537266553,1.33331542497533,0.451006124228056,3.17823681528049,0.671589366503662,0.972205127971198,0.5478958880204,0.726,34.5798540705403
0.1,10,Periodic,Prey,No,Default,1,2.55021183212344,1.98612402452503,-0.00574168796269592,2.35795169815591,0.00283661656110973,1.39950067298669,1.00373020458677,0.89,25.8000874269637
0.1,10,Periodic,Predator,No,Default,1,2.93851461165164,2.412279948112,-0.0603137121063275,2.52126276756679,0.0146153187899646,1.68155593245298,1.05819308468212,0.868,37.7802144664463
0.1,25,SqExp,Prey,No,Default,1,2.54722175137468,2.11340896101248,-0.00338463993473725,2.36611148185101,-0.00450518875911652,1.4375155678332,1.00137787065487,0.938,68.7462358787759
0.1,25,SqExp,Predator,No,Default,1,2.91632448003143,2.41778551316392,-0.044360302688871,2.5070068806274,0.00540055271198633,1.67292351902942,1.04227158208349,0.878,95.4801798348925
0.1,25,Matern 1/2,Prey,No,Default,1,1.29682923321025,0.641189641502544,0.739924451615864,1.28993350017724,-1.08068317043288,0.548571128488979,0.259555397287368,0.952,70.7147999642082
0.1,25,Matern 1/2,Predator,No,Default,1,1.01572090387461,0.512718561950633,0.873314342548316,1.25743924284293,-1.24416708507248,0.468884900317486,0.126432286136781,0.96,93.1313677794804
0.1,25,Matern 3/2,Prey,No,Default,1,1.1947718973979,0.621273212054719,0.779248360889204,1.63421009569151,-0.736406574918616,0.467548596052431,0.220310135832574,0.834,70.3733777329666
0.1,25,Matern 3/2,Predator,No,Default,1,0.796380045116156,0.429822934322826,0.922121171959397,1.54811252130978,-0.953493806605625,0.323722325959467,0.0777230703845214,0.808,86.6036905890633
0.1,25,Matern 5/2,Prey,No,Default,1,1.18433910051585,0.613825132836899,0.783086753511911,2.14166535722988,-0.228951313380247,0.460039867178791,0.216479419995113,0.774,71.1777027437089
0.1,25,Matern 5/2,Predator,No,Default,1,0.781599663563721,0.424624926199228,0.92498512391639,0.585348571112954,-1.91625775680246,0.31367008196458,0.0748648463314428,0.938,87.0975871692828
0.1,25,RatQuad,Prey,No,Default,1,1.19413382660058,0.663200490726124,0.779484083812823,1.00004275799022,-1.37057391261991,0.48159948577981,0.220074884354802,0.924,71.1664017037535
0.1,25,RatQuad,Predator,No,Default,1,2.91632422145994,2.41778520662924,-0.0443601174956314,2.50700675415191,0.00540042623650246,1.67292332532475,1.04227139726064,0.878,95.4802687477026
0.1,25,Periodic,Prey,No,Default,1,2.54722170931084,2.1134089295195,-0.0033846067957235,2.36611139575166,-0.00450527485846674,1.43751551071147,1.00137783758213,0.938,68.7462636211369
0.1,25,Periodic,Predator,No,Default,1,2.91632447876329,2.41778551318304,-0.044360301780606,2.50700700470956,0.00540067679415145,1.67292357191155,1.04227158117704,0.878,95.4803398228122
0.1,50,SqExp,Prey,No,Default,1,2.54413190049817,2.08594481524184,-0.000951849364374313,2.35301365722526,0.00024040351128011,1.4232251039517,0.998949945665646,0.908,133.965704785318
0.1,50,SqExp,Predator,No,Default,1,2.85393973444351,2.48314133285774,-0.00015719773836298,2.46896577164081,-0.000812263517116568,1.65412226774374,0.998156883342886,1,195.034064563369
0.1,50,Matern 1/2,Prey,No,Default,1,0.256399687423506,0.198594513668767,0.989833559529135,0.722198015150479,-1.6305752385635,0.188929397224654,0.0101461075899235,0.99,131.683041508531
0.1,50,Matern 1/2,Predator,No,Default,1,0.210785080109365,0.16368225954569,0.994544200482887,0.639515621543114,-1.83026241361481,0.174416803204887,0.00544488791807852,0.984,170.779894375916
0.1,50,Matern 3/2,Prey,No,Default,1,0.223782235475091,0.179412702920116,0.992255646742107,1.95513557444427,-0.397637679269715,0.132652939074605,0.00772886455137745,0.758,130.616930775495
0.1,50,Matern 3/2,Predator,No,Default,1,0.244685072920764,0.1899137147761,0.992648201073666,2.77415543797802,0.304377402820097,0.148437246261136,0.00733709532848089,0.672,173.949772973329
0.1,50,Matern 5/2,Prey,No,Default,1,0.227186325513684,0.181852349572672,0.992018246452589,4.24456344789423,1.89179019418025,0.144377863214009,0.00796579004031622,0.524,131.537930166193
0.1,50,Matern 5/2,Predator,No,Default,1,0.219150807315703,0.176757893834498,0.994102542519643,-0.065587206477598,-2.53536524163552,0.12530457735118,0.00588566256539612,0.98,183.004537079624
0.1,50,RatQuad,Prey,No,Default,1,0.225564416424402,0.179232533344582,0.992131804944806,-0.0786479541914705,-2.43142120790545,0.126068891724151,0.00785245866508351,0.97,134.394237561373
0.1,50,RatQuad,Predator,No,Default,1,0.218041671958946,0.175773733219961,0.994162086231036,0.0450854600152924,-2.42469257514263,0.131096166971885,0.00582623794142562,1,194.796059553197
0.1,50,Periodic,Prey,No,Default,1,2.54413207791218,2.08594500040709,-0.000951988966323203,2.35301375395962,0.000240500245633146,1.42322521102821,0.998950084988391,0.908,133.965837809249
0.1,50,Periodic,Predator,No,Default,1,2.85393973497857,2.48314133359143,-0.000157198113389656,2.46896574098913,-0.000812294168795437,1.65412229081966,0.998156883717163,1,195.034733249897
0.2,5,SqExp,Prey,No,Default,1,2.55486831515609,1.96757698051465,-0.00941784900792242,2.9600976268381,0.232679933044058,1.44946561216136,1.00739901330991,0.814,12.7229293725407
0.2,5,SqExp,Predator,No,Default,1,2.88139364212495,2.434388174392,-0.0194920787943791,2.47722987654737,-0.0107384897922734,1.65401203866944,1.01745309463679,0.944,18.7496859759028
0.2,5,Matern 1/2,Prey,No,Default,1,2.55486814726417,1.96757680574856,-0.00941771634112687,2.96009766921546,0.232679975421421,1.44946549310436,1.00739888090844,0.814,12.7229302586138
0.2,5,Matern 1/2,Predator,No,Default,1,2.88139322006323,2.43438779986423,-0.0194917801274141,2.47722972890237,-0.0107386374372667,1.65401178454686,1.01745279656716,0.944,18.7496860632128
0.2,5,Matern 3/2,Prey,No,Default,1,2.5548680167998,1.96757669739869,-0.00941761324927781,2.96009635180516,0.232678658011122,1.44946530143103,1.00739877802278,0.814,12.7229264925904
0.2,5,Matern 3/2,Predator,No,Default,1,2.88139345853967,2.43438799865192,-0.0194919488824326,2.47722981242128,-0.0107385539183641,1.65401192466828,1.01745296498467,0.944,18.7496861628018
