Noise,N,Kernel,State,Regular,Optimization,N_per_Time,RMSE,MAE,R2,NLPD,MSLL,CRPS,sMSE,Coverage,NLML
0.01,10,Matern 5/2,Y,Yes,Default,1,5.95335768700954e-06,3.68638490524849e-06,-0.190671408253231,-5.98879852443519,4.60583744325275,0.000233709233315077,1.18829006543672,1,-59.8874600581005
0.01,10,Matern 5/2,Z,Yes,Default,1,0.00256308298329451,0.00123384241396532,0.998759486132344,-4.64142008930512,-3.50462734810346,0.0011122595811304,0.0012380328399207,0.912,1.491818430103
0.01,10,RatQuad,X,Yes,Default,1,0.00284952439410258,0.00162833756667229,0.998466504759969,-4.40289405229029,-3.26481655695409,0.00151343608981572,0.00153042824955084,0.94,24.6646103270737
0.01,10,RatQuad,Y,Yes,Default,1,5.95335796486429e-06,3.68638529921235e-06,-0.190671519395124,-5.98879852436584,4.60583744332209,0.000233709233332217,1.18829017635633,1,-59.8874608536129
0.01,10,RatQuad,Z,Yes,Default,1,0.00251661488136174,0.00126913719190201,0.998804058848937,-4.61556130735829,-3.47876856615664,0.00120915245141452,0.00119354926876053,0.924,0.417506545115241
0.01,25,SqExp,X,Yes,Default,1,0.000952263218311449,0.00072036464623945,0.999828741674468,-5.51084300412839,-4.32029069421367,0.000537365793236717,0.000170915808880994,0.978,26.2336867407892
0.01,25,SqExp,Y,Yes,Default,1,5.54498443011705e-06,3.76285223136128e-06,-0.0329246321721866,-5.98880087201919,4.69221001613512,0.000233707360170765,1.03085878290784,1,-149.71822706004
0.01,25,SqExp,Z,Yes,Default,1,0.000889950590189926,0.000595023342143205,0.999850442540309,-5.5475588474312,-4.35772367023575,0.00048130448353181,0.000149258344771938,0.958,3.59878281092521
0.01,25,Matern 1/2,X,Yes,Default,1,0.00105291153299616,0.000797234449202202,0.999790626631958,-4.0585372464183,-2.86798493650357,0.00173644367018004,0.00020895462130576,1,-5.65567076043224
0.01,25,Matern 1/2,Y,Yes,Default,1,5.54497603879479e-06,3.76284298339804e-06,-0.0329215058886008,-5.9888008722221,4.69221001593221,0.000233707360097096,1.03085566287682,1,-149.718225500835
